ClinicID,ClinicName,ClinicLocation,DoctorID,DoctorsName,DoctorsSurname,DoctorsType,DoctorsCostOfAdmission,AppointmentsDay,AppointmentsTime,PatientID,PatientName,PatientSurname,PatientEmail,PatientContactNumber
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,28,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,29,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1245,Charlie,Brown,Cardiology,120,30,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,24,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,25,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,26,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,27,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,28,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,29,16:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,08:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,09:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,10:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,11:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,12:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,13:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,14:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,15:00,0,null,null,example@gmail.com,example@gmail.com
14311554,Central Family Clinic,"123 Main Street, Anytown, CA 12345",1235,David,Lee,Anasthesiologist,180,30,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,24,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,25,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,26,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,27,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,28,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,29,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2134,Emily,Davis,Neurologist,90,30,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,14:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,15:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,16:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,24,17:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,25,09:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,25,10:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,25,11:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,25,12:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,25,13:00,0,null,null,example@gmail.com,example@gmail.com
23312554,Oak Ridge Medical Center,"456 Oak Ridge Avenue, Oak Ridge, TN 67890",2234,Frank,Miller,Anasthesiologist,110,25,14:00,0,null,null,example@gmail.com,example@gmail.com
